num,name,explain,address
52,서대문독립공원,"[0.0, 0.1527642838955235, 0.0, 0.1527642838955235, 0.0, 0.16414317047925295, 0.16414317047925295, 0.0, 0.0, 0.16055786138783784, 0.0, 0.0772348377791596, 0.09793123096174736, 0.12068900412920627, 0.0, 0.0, 0.0, 0.0, 0.16414317047925295, 0.13672664401236487, 0.0, 0.0, 0.16414317047925295, 0.2330432145894424, 0.0, 0.0, 0.0, 0.16414317047925295, 0.0, 0.16414317047925295, 0.0, 0.0, 0.16055786138783784, 0.0, 0.0, 0.16414317047925295, 0.0, 0.0, 0.0, 0.08910508082783314, 0.0, 0.0, 0.0, 0.0, 0.13672664401236487, 0.1093101175454768, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16414317047925295, 0.0, 0.0, 0.16414317047925295, 0.3282863409585059, 0.16414317047925295, 0.0, 0.0, 0.1527642838955235, 0.1165216072947212, 0.1527642838955235, 0.3282863409585059, 0.0, 0.16414317047925295, 0.16414317047925295, 0.0, 0.11275173829654074, 0.0, 0.1527642838955235, 0.0, 0.2330432145894424, 0.0, 0.1527642838955235, 0.0, 0.0, 0.16414317047925295, 0.0, 0.0, 0.0, 0.0, 0.14393813376160924, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12068900412920627, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13672664401236487, 0.1527642838955235, 0.1527642838955235, 0.0]",서울특별시 서대문구 현저동 통일로 247
53,통감관저터,"[0.0, 0.0, 0.0, 0.0783051571169145, 0.09928836063641838, 0.1223615107167546, 0.1664178643165947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1664178643165947, 0.0, 0.0, 0.15488128927642658, 0.0, 0.0, 0.0, 0.0, 0.3328357286331894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14593282647328312, 0.1664178643165947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2772427999931812, 0.15488128927642658, 0.08139143503013146, 0.0, 0.0, 0.0, 0.15488128927642658, 0.1664178643165947, 0.15488128927642658, 0.0, 0.0, 0.14593282647328312, 0.1386213999965906, 0.29186565294656625, 0.0, 0.0, 0.0, 0.0, 0.1664178643165947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2772427999931812, 0.1386213999965906, 0.15488128927642658, 0.0, 0.0, 0.09928836063641838, 0.29186565294656625, 0.15488128927642658, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14593282647328312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1664178643165947, 0.0, 0.0, 0.3328357286331894, 0.0, 0.0, 0.0, 0.15488128927642658, 0.0, 0.0, 0.15488128927642658, 0.1386213999965906, 0.11082493567658648, 0.0, 0.1324396769918727, 0.0, 0.0, 0.1664178643165947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",서울특별시 중구 필동 퇴계로26가길 6
54,기억의터,"[0.0, 0.0, 0.16802615812233335, 0.0, 0.16802615812233335, 0.0, 0.0, 0.0, 0.07906191300766996, 0.1399610634989007, 0.15637809143279974, 0.0, 0.11927805436441184, 0.16802615812233335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12831299680936709, 0.0, 0.12354403556500165, 0.0, 0.0, 0.16802615812233335, 0.0, 0.16802615812233335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15637809143279974, 0.0, 0.0, 0.16802615812233335, 0.0, 0.0, 0.0, 0.0, 0.16802615812233335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15637809143279974, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6721046324893334, 0.0, 0.0, 0.15637809143279974, 0.0, 0.6721046324893334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1399610634989007, 0.0, 0.0]",서울특별시 중구 필동 퇴계로26가길 6
55,윤봉길의사기념관,"[0.0, 0.21206274803698938, 0.21206274803698938, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14566822000147775, 0.0, 0.0, 0.21206274803698938, 0.18595909963040907, 0.0, 0.0, 0.0, 0.19736193562120938, 0.31184534572788675, 0.0, 0.0, 0.0, 0.0, 0.19736193562120938, 0.0, 0.0, 0.15592267286394337, 0.0, 0.0, 0.0, 0.0, 0.19736193562120938, 0.21206274803698938, 0.18595909963040907, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16194149182679635, 0.0, 0.0, 0.21206274803698938, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19956519538179465, 0.12652104803238332, 0.0, 0.17664230424257635, 0.19736193562120938, 0.0, 0.21206274803698938, 0.0, 0.17664230424257635, 0.10371537605078275, 0.19956519538179465, 0.0, 0.0, 0.19736193562120938, 0.0, 0.0, 0.0, 0.31184534572788675, 0.21206274803698938, 0.0, 0.0, 0.0, 0.0, 0.19736193562120938, 0.0, 0.0, 0.1687650659823253, 0.0, 0.0]",서울특별시 서초구 매헌로 99
56,도산공원,"[0.5770626028751838, 0.19235420095839462, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16867655612059967, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19235420095839462, 0.19235420095839462, 0.0, 0.0, 0.2828632697413646, 0.0, 0.0, 0.5770626028751838, 0.0, 0.0, 0.19235420095839462, 0.0, 0.16022563888544802, 0.0, 0.0, 0.0, 0.0, 0.16867655612059967, 0.0, 0.0, 0.15308049017198708, 0.16867655612059967, 0.15308049017198708, 0.0, 0.0, 0.0, 0.5770626028751838, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19235420095839462, 0.19235420095839462, 0.0, 0.0, 0.18815269039018495, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18815269039018495, 0.0, 0.0, 0.2828632697413646, 0.17901964290021377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09050906878296999, 0.0, 0.0, 0.0, 0.0]",서울특별시 강남구 도산대로45길 20 (도산전시관)
57,전쟁기념관,"[0.3091557562778619, 0.0, 0.0, 0.16405644732821686, 0.0, 0.0, 0.0978704362062939, 0.0, 0.0, 0.0, 0.3091557562778619, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16405644732821686, 0.1762764483642841, 0.0, 0.0, 0.0, 0.0, 0.1762764483642841, 0.0, 0.16405644732821686, 0.0, 0.0, 0.15457787813893095, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5288293450928523, 0.0, 0.0, 0.16405644732821686, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1762764483642841, 0.0, 0.0, 0.0, 0.0, 0.1762764483642841, 0.0, 0.0, 0.1762764483642841, 0.0, 0.0, 0.0, 0.1762764483642841, 0.5288293450928523, 0.0, 0.1762764483642841, 0.0, 0.16405644732821686, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1762764483642841, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5288293450928523, 0.0, 0.0, 0.16405644732821686, 0.0, 0.0, 0.0, 0.14683332320739992, 0.16405644732821686, 0.0, 0.0, 0.0, 0.0, 0.0]",서울특별시 용산구 이태원로 29(용산동 1가 8번지)
58,명동대성당,"[0.0, 0.0, 0.0, 0.0, 0.16388134240221894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12049649066807332, 0.0, 0.14370853514556797, 0.16388134240221894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11633574133220927, 0.16388134240221894, 0.0, 0.0, 0.28741707029113595, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4095256457665807, 0.0, 0.15252060650964713, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15252060650964713, 0.1251478126962884, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4095256457665807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16388134240221894, 0.15252060650964713, 0.16388134240221894, 0.0, 0.0, 0.16388134240221894, 0.4311256054367039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15252060650964713, 0.0, 0.16388134240221894, 0.16388134240221894, 0.0, 0.0, 0.0, 0.0, 0.08896294751885055, 0.4311256054367039, 0.16388134240221894, 0.0, 0.0, 0.0, 0.13650854858886022, 0.0, 0.0, 0.0, 0.16388134240221894, 0.4095256457665807, 0.0, 0.0, 0.0, 0.4311256054367039, 0.28741707029113595, 0.0, 0.0]",서울특별시 중구 명동길 74 (명동2가)
59,국립4.19민주묘지,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.30729763382528186, 0.0, 0.15364881691264093, 0.15364881691264093, 0.15364881691264093, 0.0, 0.30729763382528186, 0.0, 0.0, 0.13473557197970712, 0.0, 0.0, 0.13473557197970712, 0.0, 0.0, 0.469335021989157, 0.1429974297347983, 0.2859948594695966, 0.0, 0.1279851426751319, 0.0, 0.15364881691264093, 0.15364881691264093, 0.0, 0.0, 0.15364881691264093, 0.2859948594695966, 0.0, 0.0, 0.0, 0.0, 0.15364881691264093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1429974297347983, 0.0, 0.1429974297347983, 0.0, 0.0, 0.0, 0.15364881691264093, 0.15364881691264093, 0.15364881691264093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15364881691264093, 0.0, 0.0, 0.0, 0.15364881691264093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15364881691264093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15364881691264093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15364881691264093, 0.0, 0.0, 0.15364881691264093, 0.0, 0.11733375549728925, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",서울특별시 강북구 4.19로 8길17(수유동 산9-1)
60,경교장,"[0.0, 0.1737564192062806, 0.0, 0.18441099838253922, 0.0, 0.0, 0.0, 0.1981471399849987, 0.0, 0.1737564192062806, 0.0, 0.0, 0.1981471399849987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3301019883032108, 0.0, 0.0, 0.0, 0.0, 0.1981471399849987, 0.0, 0.3301019883032108, 0.0, 0.0, 0.1981471399849987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1650509941516054, 0.18441099838253922, 0.0, 0.0, 0.15769066214281288, 0.1981471399849987, 0.1981471399849987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14569098992067162, 0.0, 0.0, 0.0, 0.10756412753949404, 0.0, 0.1737564192062806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1981471399849987, 0.1981471399849987, 0.0, 0.0, 0.0, 0.1981471399849987, 0.0, 0.18441099838253922, 0.0, 0.1737564192062806, 0.0, 0.0, 0.1981471399849987, 0.0, 0.0, 0.0, 0.18441099838253922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09690954836323543, 0.0, 0.0, 0.0, 0.1737564192062806, 0.0]",서울특별시 종로구 교남동 새문안로 29
61,국립서울현충원,"[0.0, 0.0, 0.2085951296544197, 0.23162817857093718, 0.0, 0.0, 0.2085951296544197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2085951296544197, 0.23162817857093718, 0.0, 0.0, 0.19413470272757422, 0.0, 0.18291832420778728, 0.0, 0.0, 0.0, 0.18291832420778728, 0.0, 0.0, 0.1480770702199633, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19630193511362953, 0.1244521947519262, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34750775133319145, 0.0, 0.0, 0.0, 0.0, 0.34750775133319145, 0.0, 0.0, 0.14328627502477104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2085951296544197, 0.0, 0.0, 0.0, 0.0, 0.1480770702199633, 0.0, 0.18291832420778728, 0.18291832420778728, 0.0, 0.0, 0.0, 0.0]",서울특별시 동작구 동작동 271-18
62,탑골공원,"[0.0, 0.0, 0.08168457990889894, 0.1735999752320377, 0.1615655151729561, 0.27631077636940365, 0.1615655151729561, 0.0849040525988884, 0.0, 0.0, 0.0, 0.13256943631263055, 0.1735999752320377, 0.0, 0.0, 0.0, 0.13815538818470183, 0.15223086274624775, 0.0, 0.0, 0.1735999752320377, 0.0, 0.0, 0.0, 0.0, 0.3471999504640754, 0.1735999752320377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1735999752320377, 0.0, 0.1735999752320377, 0.0, 0.0, 0.3471999504640754, 0.0, 0.0, 0.0, 0.24646956777184448, 0.0, 0.1615655151729561, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3471999504640754, 0.0, 0.1735999752320377, 0.3471999504640754, 0.0, 0.24646956777184448, 0.0, 0.0, 0.27631077636940365, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1615655151729561, 0.0, 0.0, 0.0, 0.1446038963717122, 0.0, 0.0]",서울특별시 종로구 종로2가 종로 99
63,백범김구기념관,"[0.1394565069073334, 0.17682625845749772, 0.10895903598651271, 0.0, 0.0, 0.0, 0.29637963703871745, 0.29637963703871745, 0.12994854344454193, 0.0, 0.0, 0.1379168651404768, 0.0, 0.0, 0.29637963703871745, 0.29637963703871745, 0.2758337302809536, 0.14818981851935872, 0.0, 0.14818981851935872, 0.44456945555807614, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14818981851935872, 0.0, 0.0, 0.0, 0.0, 0.1017932064253536, 0.0, 0.14818981851935872, 0.1379168651404768, 0.0, 0.0, 0.0, 0.0, 0.0, 0.44456945555807614, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10895903598651271, 0.0, 0.0, 0.0, 0.0, 0.14818981851935872, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1379168651404768, 0.0, 0.08841312922874886, 0.1379168651404768, 0.0, 0.2758337302809536, 0.1394565069073334, 0.17682625845749772, 0.0, 0.0, 0.44456945555807614, 0.0, 0.0, 0.0, 0.1379168651404768, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07247648583687918, 0.0, 0.0, 0.0]",서울특별시 용산구 임정로 26
64,효창공원,"[0.0, 0.1194075439914655, 0.15140483369227134, 0.1241138095716764, 0.0, 0.20195728019561707, 0.2537706223445801, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15140483369227134, 0.0, 0.0, 0.0, 0.0, 0.2537706223445801, 0.21138379038736357, 0.0, 0.2537706223445801, 0.0, 0.0, 0.23617849760670437, 0.0, 0.0, 0.0, 0.2537706223445801, 0.0, 0.2537706223445801, 0.2537706223445801, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23617849760670437, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2537706223445801, 0.0, 0.17431781483447678, 0.0, 0.0, 0.0, 0.2537706223445801, 0.0, 0.0]",서울특별시 용산구 효창동 효창원로 177-18
65,구러시아공사관,"[0.0, 0.0, 0.0, 0.0, 0.19437002531370656, 0.22165434112105964, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18463183149057655, 0.0, 0.0, 0.0, 0.22165434112105964, 0.0, 0.0, 0.20628861130699702, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20628861130699702, 0.0, 0.19437002531370656, 0.22165434112105964, 0.0, 0.22165434112105964, 0.0, 0.0, 0.2406500121054809, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22165434112105964, 0.0, 0.0, 0.0, 0.22165434112105964, 0.22165434112105964, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22165434112105964, 0.22165434112105964, 0.0, 0.10429576222725255, 0.0, 0.0, 0.0]",서울특별시 중구 정동길 21-18 정동공원
66,궁산땅굴역사전시관,"[0.0, 0.0, 0.0, 0.0, 0.08543081897632579, 0.1512357572014309, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18156166163654533, 0.0, 0.0, 0.0, 0.1247166903000472, 0.0, 0.0, 0.0, 0.20160967829334328, 0.2772987393226236, 0.16897527409642624, 0.18156166163654533, 0.0, 0.15921251345589363, 0.0, 0.16897527409642624, 0.0, 0.0, 0.0, 0.0, 0.18156166163654533, 0.1386493696613118, 0.0, 0.09856070458566478, 0.15921251345589363, 0.1512357572014309, 0.18156166163654533, 0.0, 0.0, 0.16897527409642624, 0.2772987393226236, 0.1512357572014309, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36312332327309066, 0.0, 0.20160967829334328, 0.18156166163654533, 0.0, 0.0, 0.0, 0.0, 0.16897527409642624, 0.0, 0.18156166163654533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18156166163654533, 0.0, 0.0, 0.16897527409642624, 0.0, 0.0, 0.08879794394513219, 0.36312332327309066, 0.0]",서울특별시 강서구 양천로49길 102 (마곡동 11)
67,식민지역사박물관,"[0.0, 0.2206044312342311, 0.09323971810129554, 0.10407348550066549, 0.24874291546353605, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1454459279892906, 0.0, 0.0, 0.0, 0.13017659044466304, 0.0, 0.0, 0.2206044312342311, 0.2908918559785812, 0.15627969538866054, 0.09323971810129554, 0.11934282304529308, 0.08483639525602953, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22981450580007093, 0.0, 0.3125593907773211, 0.11934282304529308, 0.2206044312342311, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15627969538866054, 0.0, 0.0, 0.11934282304529308, 0.15627969538866054, 0.0, 0.0, 0.0, 0.4688390861659817, 0.11093950020002706, 0.0, 0.15627969538866054, 0.0, 0.0, 0.4688390861659817, 0.0, 0.4688390861659817, 0.0, 0.0, 0.10735023128941305, 0.0, 0.1454459279892906, 0.0, 0.0, 0.2908918559785812, 0.24874291546353605, 0.0, 0.12437145773176803, 0.0, 0.0, 0.0, 0.22981450580007093, 0.0, 0.3125593907773211, 0.0]",서울특별시 용산구 청파동2가 42-8
68,심우장,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.183281054334855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.183281054334855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.183281054334855, 0.0, 0.0, 0.08963886231450582, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08623985060246588, 0.15266796295627807, 0.5498431630045649, 0.0, 0.15266796295627807, 0.0, 0.16072025925777766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1705754734438957, 0.1458598434400024, 0.1705754734438957, 0.183281054334855, 0.0, 0.0, 0.0, 0.1705754734438957, 0.0, 0.0, 0.0, 0.0, 0.0, 0.183281054334855, 0.0, 0.0, 0.0, 0.183281054334855, 0.5498431630045649, 0.0, 0.0, 0.183281054334855, 0.183281054334855, 0.0, 0.0, 0.15266796295627807, 0.0, 0.0, 0.10175946306242997, 0.0, 0.183281054334855, 0.0, 0.0, 0.0]",서울특별시 성북구 성북동 성북로29길 24
